# Columns : FFTGvecs (in Ry) and "bright" excitons eigenenergies in order.
5.000000000000000000e+00 2.482812000000000019e+00 2.495143999999999807e+00
1.100000000000000000e+01 2.490152999999999839e+00 2.633669999999999956e+00
1.500000000000000000e+01 2.490167000000000019e+00 2.633729999999999905e+00
